time,disMax,disMin,disAvg,disInter,disStd,speedAvg,vMax,vMaxPos,vMin,vAvg,vInter,vStd,vEqualPer,vPre5,vPre5DivVmax,vPre5DivVmin,vPost10,vPost10DivVmax,vPost10DivVmin,vdMax,vdMin,vdInter,vdAvg,vdStd,vdEqualPer,yMax,yMin,yAvg,yStd,yInter,yTotalDis,yv,yTotalDisAvg,yDisMax,yDisEqualPer,yvAvg,yvStd
2.92,2.0,0.0,0.95,2.0,0.39,0.06,1.0,0.2,0.0,0.19,1.0,0.2,0.13,0.27,0.73,0.27,0.01,0.99,0.01,1.0,0.0,1.0,0.16,0.23,0.13,7.0,-3.0,0.38,2.97,10.0,14.0,0.0,0.08,1.0,0.92,0.01,0.06
3.0,2.0,0.0,0.9,2.0,0.46,0.01,0.5,0.02,0.0,0.1,0.5,0.15,0.12,0.2,0.3,0.2,0.01,0.49,0.01,0.5,0.0,0.5,0.1,0.15,0.08,0.0,-24.0,-7.53,8.26,24.0,24.0,0.0,0.21,2.0,0.8,0.03,0.13
1.82,38.0,0.0,6.34,38.0,9.76,0.14,2.24,0.15,0.0,0.4,2.24,0.59,0.03,0.31,1.93,0.31,0.02,2.21,0.02,0.76,0.0,0.76,0.2,0.21,0.0,26.0,0.0,18.64,8.19,26.0,26.0,0.01,0.63,5.0,0.71,0.04,0.07
3.0,50.0,1.0,4.31,49.0,7.79,0.07,2.22,0.09,0.0,0.41,2.22,0.6,0.02,0.15,2.07,0.15,0.0,2.22,0.0,2.14,0.0,2.14,0.47,0.6,0.04,0.0,-16.0,-8.27,5.19,16.0,16.0,0.0,0.26,2.0,0.81,0.03,0.14
1.78,9.0,0.0,1.28,9.0,1.03,0.11,3.0,0.09,0.0,0.49,3.0,0.62,0.1,0.17,2.83,0.17,0.02,2.98,0.02,2.5,0.0,2.5,0.37,0.5,0.1,14.0,-3.0,6.24,4.47,17.0,31.0,0.02,0.21,3.0,0.81,0.07,0.19
2.82,3.0,0.0,1.07,3.0,0.51,0.06,2.0,0.05,0.0,0.31,2.0,0.35,0.17,0.55,1.45,0.55,0.01,1.99,0.01,1.5,0.0,1.5,0.18,0.29,0.17,1.0,-14.0,-4.71,4.63,15.0,16.0,0.01,0.1,1.0,0.9,0.02,0.08
1.29,5.0,1.0,1.49,4.0,0.72,0.3,2.0,0.11,0.01,0.61,1.99,0.42,0.3,0.25,1.75,0.24,0.1,1.9,0.09,1.6,0.0,1.6,0.28,0.31,0.33,6.0,-1.0,1.91,2.02,7.0,12.0,0.01,0.05,1.0,0.95,0.02,0.09
1.9,2.0,0.0,1.05,2.0,0.25,0.07,1.0,0.07,0.0,0.38,1.0,0.29,0.1,0.23,0.77,0.23,0.01,0.99,0.01,1.0,0.0,1.0,0.27,0.25,0.1,4.0,0.0,3.72,0.89,4.0,4.0,0.0,0.03,1.0,0.97,0.01,0.07
0.92,8.0,1.0,2.3,7.0,1.81,0.17,1.14,0.13,0.01,0.28,1.13,0.26,0.06,0.2,0.94,0.19,0.04,1.1,0.03,0.59,0.0,0.59,0.13,0.13,0.15,0.0,-23.0,-17.11,7.4,23.0,23.0,0.02,0.33,3.0,0.76,0.04,0.1
3.0,6.0,0.0,1.85,6.0,1.17,0.05,0.75,0.08,0.0,0.2,0.75,0.17,0.18,0.4,0.35,0.4,0.0,0.75,0.0,0.38,0.0,0.38,0.08,0.08,0.21,27.0,0.0,15.57,7.56,27.0,27.0,0.01,0.29,1.0,0.71,0.03,0.06
1.51,2.0,0.0,0.94,2.0,0.41,0.11,1.0,0.09,0.0,0.33,1.0,0.22,0.19,0.24,0.76,0.24,0.0,1.0,0.0,0.88,0.0,0.88,0.2,0.2,0.2,14.0,0.0,11.17,3.71,14.0,19.0,0.01,0.11,1.0,0.89,0.04,0.13
1.02,19.0,0.0,4.64,19.0,4.65,0.15,1.06,0.18,0.0,0.28,1.06,0.27,0.0,0.21,0.86,0.21,0.02,1.04,0.02,0.53,0.01,0.52,0.13,0.14,0.03,0.0,-4.0,-1.82,1.76,4.0,8.0,0.01,0.24,2.0,0.82,0.01,0.03
2.82,5.0,0.0,1.48,5.0,0.9,0.04,0.63,0.39,0.0,0.14,0.63,0.13,0.07,0.18,0.44,0.18,0.0,0.62,0.0,0.63,0.0,0.63,0.11,0.12,0.13,9.0,0.0,4.72,3.09,9.0,16.0,0.01,0.2,2.0,0.82,0.01,0.04
0.93,7.0,1.0,2.35,6.0,1.82,0.08,0.88,0.39,0.0,0.26,0.87,0.25,0.13,0.13,0.74,0.13,0.03,0.85,0.02,0.36,0.0,0.36,0.11,0.1,0.0,7.0,0.0,2.72,2.47,7.0,7.0,0.01,0.23,2.0,0.81,0.02,0.05
2.05,9.0,1.0,2.27,8.0,1.94,0.09,1.29,0.09,0.0,0.26,1.28,0.27,0.2,0.22,1.06,0.22,0.01,1.28,0.01,0.44,0.0,0.44,0.1,0.1,0.19,14.0,0.0,12.21,3.73,14.0,16.0,0.01,0.21,2.0,0.86,0.02,0.07
2.68,2.1,0.6,1.28,1.5,0.38,0.02,0.08,0.32,0.0,0.02,0.08,0.02,0.0,0.02,0.07,0.01,0.01,0.08,0.0,0.06,0.0,0.06,0.01,0.02,0.0,3.47,0.0,1.83,1.07,3.47,5.09,0.0,0.13,0.93,0.74,0.0,0.01
1.16,5.0,1.0,1.83,4.0,0.95,0.14,0.67,0.22,0.02,0.21,0.65,0.14,0.11,0.11,0.55,0.1,0.04,0.62,0.03,0.56,0.0,0.56,0.14,0.12,0.21,11.0,0.0,3.12,3.9,11.0,11.0,0.01,0.12,1.0,0.88,0.01,0.04
2.11,38.0,1.0,6.48,37.0,10.17,0.08,6.2,0.04,0.0,0.91,6.2,1.72,0.0,0.16,6.04,0.16,0.01,6.19,0.01,6.19,0.02,6.18,1.43,2.0,0.04,9.0,0.0,8.35,1.98,9.0,9.0,0.0,0.36,5.0,0.92,0.08,0.27
1.88,8.0,1.0,3.0,7.0,1.85,0.12,4.0,0.22,0.0,0.55,4.0,0.76,0.04,0.34,3.66,0.34,0.01,3.99,0.01,3.71,0.0,3.71,0.64,0.91,0.11,0.0,-6.0,-4.11,1.1,6.0,6.0,0.0,0.08,2.0,0.93,0.01,0.02
2.04,5.0,0.0,1.27,5.0,0.89,0.04,0.63,0.77,0.0,0.11,0.63,0.15,0.05,0.1,0.53,0.1,0.06,0.57,0.06,0.45,0.0,0.45,0.06,0.09,0.0,0.0,-3.0,-1.9,1.11,3.0,4.0,0.0,0.07,1.0,0.93,0.0,0.02
2.11,4.0,0.0,1.07,4.0,0.34,0.11,4.0,0.07,0.0,0.34,4.0,0.34,0.32,0.13,3.87,0.13,0.03,3.97,0.03,4.0,0.0,4.0,0.18,0.4,0.35,10.0,0.0,7.35,2.49,10.0,10.0,0.0,0.05,1.0,0.95,0.01,0.09
2.26,6.0,0.0,1.97,6.0,1.5,0.03,1.0,0.79,0.0,0.25,1.0,0.25,0.12,0.4,0.6,0.4,0.0,1.0,0.0,0.99,0.0,0.99,0.18,0.23,0.09,4.0,0.0,2.94,1.66,4.0,4.0,0.0,0.12,2.0,0.91,0.01,0.05
2.07,5.0,0.0,1.55,5.0,1.26,0.1,1.0,0.47,0.0,0.19,1.0,0.18,0.17,0.34,0.66,0.34,0.0,1.0,0.0,1.0,0.0,1.0,0.12,0.15,0.21,5.0,0.0,1.91,2.01,5.0,5.0,0.0,0.04,1.0,0.96,0.01,0.03
1.4,7.0,1.0,1.79,6.0,1.4,0.08,1.25,0.17,0.0,0.23,1.25,0.28,0.03,0.07,1.18,0.07,0.01,1.24,0.01,1.08,0.0,1.08,0.21,0.25,0.07,9.0,0.0,4.98,3.03,9.0,9.0,0.01,0.14,2.0,0.87,0.01,0.04
3.0,6.0,1.0,1.87,5.0,0.93,0.04,0.71,0.69,0.0,0.2,0.71,0.14,0.12,0.16,0.56,0.16,0.01,0.71,0.01,0.49,0.0,0.49,0.11,0.1,0.16,0.0,-6.0,-1.82,0.75,6.0,6.0,0.0,0.05,3.0,0.98,0.0,0.03
1.04,25.0,1.0,5.29,24.0,6.78,0.18,1.67,0.11,0.01,0.31,1.66,0.44,0.0,0.53,1.13,0.52,0.03,1.64,0.02,0.64,0.0,0.64,0.14,0.17,0.15,4.0,0.0,2.17,1.28,4.0,7.0,0.01,0.2,2.0,0.83,0.01,0.03
3.0,20.0,0.0,4.54,20.0,4.55,0.03,0.71,0.66,0.0,0.22,0.71,0.2,0.0,0.26,0.46,0.26,0.0,0.71,0.0,0.5,0.0,0.5,0.12,0.13,0.0,18.0,0.0,7.4,7.51,18.0,18.0,0.0,0.44,3.0,0.71,0.02,0.03
1.78,7.0,0.0,1.69,7.0,1.11,0.05,0.33,0.75,0.0,0.09,0.33,0.07,0.02,0.16,0.17,0.16,0.01,0.33,0.01,0.3,0.0,0.3,0.06,0.06,0.04,0.0,-5.0,-3.12,2.18,5.0,5.0,0.0,0.1,1.0,0.9,0.0,0.02
0.56,7.0,0.0,1.32,7.0,1.24,0.13,2.0,0.11,0.0,0.33,2.0,0.37,0.15,0.78,1.22,0.78,0.06,1.94,0.06,1.5,0.0,1.5,0.23,0.32,0.1,4.0,0.0,2.25,1.8,4.0,4.0,0.01,0.07,1.0,0.93,0.01,0.07
1.46,14.0,0.0,3.19,14.0,3.88,0.16,2.33,0.19,0.0,0.41,2.33,0.53,0.01,0.25,2.08,0.25,0.05,2.29,0.05,0.73,0.0,0.73,0.18,0.17,0.01,2.0,-23.0,-17.84,8.83,25.0,31.0,0.02,0.43,3.0,0.74,0.06,0.12
2.42,5.0,0.0,1.85,5.0,1.11,0.04,0.71,0.22,0.0,0.19,0.71,0.17,0.13,0.08,0.64,0.08,0.01,0.71,0.01,0.38,0.0,0.38,0.09,0.1,0.1,9.0,0.0,4.24,2.81,9.0,9.0,0.0,0.17,1.0,0.83,0.01,0.04
1.7,7.0,1.0,2.29,6.0,1.61,0.1,0.88,0.14,0.0,0.27,0.87,0.22,0.2,0.17,0.7,0.17,0.01,0.86,0.01,0.32,0.0,0.32,0.1,0.08,0.21,5.0,-1.0,0.75,1.52,6.0,7.0,0.0,0.1,1.0,0.9,0.01,0.03
1.67,13.0,1.0,3.45,12.0,2.74,0.14,0.76,0.23,0.0,0.2,0.76,0.17,0.08,0.24,0.53,0.23,0.02,0.75,0.01,0.35,0.0,0.35,0.08,0.07,0.08,11.0,0.0,4.54,3.8,11.0,11.0,0.01,0.17,2.0,0.86,0.01,0.03
1.34,7.0,0.0,1.81,7.0,1.98,0.12,1.5,0.19,0.0,0.24,1.5,0.33,0.18,0.11,1.39,0.11,0.0,1.5,0.0,1.5,0.0,1.5,0.16,0.3,0.14,7.0,0.0,6.28,1.91,7.0,7.0,0.01,0.08,1.0,0.92,0.01,0.03
2.67,4.0,0.0,1.21,4.0,0.55,0.04,0.43,0.59,0.0,0.1,0.43,0.08,0.02,0.14,0.29,0.14,0.01,0.42,0.01,0.33,0.0,0.33,0.07,0.07,0.07,0.0,-4.0,-2.77,1.41,4.0,7.0,0.0,0.07,1.0,0.93,0.01,0.03
1.64,8.0,0.0,1.34,8.0,0.79,0.15,2.0,0.13,0.0,0.5,2.0,0.44,0.23,0.09,1.91,0.09,0.03,1.97,0.03,1.5,0.0,1.5,0.25,0.28,0.23,20.0,0.0,7.47,7.31,20.0,24.0,0.01,0.13,1.0,0.87,0.05,0.14
1.05,26.0,1.0,6.05,25.0,7.59,0.22,2.78,0.13,0.01,0.41,2.77,0.54,0.0,0.92,1.86,0.91,0.04,2.74,0.03,1.69,0.0,1.69,0.29,0.38,0.08,8.0,-1.0,2.55,2.31,9.0,26.0,0.02,0.67,5.0,0.59,0.05,0.08
1.76,46.0,1.0,14.11,45.0,14.33,0.07,0.98,0.22,0.0,0.2,0.98,0.29,0.0,0.23,0.75,0.22,0.02,0.96,0.02,0.82,0.01,0.81,0.24,0.32,0.0,2.0,0.0,1.5,0.81,2.0,4.0,0.0,0.44,2.0,0.67,0.01,0.01
3.0,29.0,0.0,2.39,29.0,3.46,0.07,3.22,0.16,0.0,0.29,3.22,0.44,0.01,0.08,3.14,0.08,0.0,3.22,0.0,2.72,0.0,2.72,0.21,0.4,0.14,23.0,0.0,13.48,5.79,23.0,23.0,0.01,0.24,3.0,0.82,0.02,0.07
2.39,10.0,1.0,2.97,9.0,2.8,0.08,1.25,0.15,0.0,0.33,1.25,0.37,0.18,0.31,0.94,0.31,0.0,1.25,0.0,0.63,0.0,0.63,0.11,0.13,0.16,26.0,0.0,19.81,6.28,26.0,26.0,0.01,0.39,4.0,0.76,0.05,0.11
1.54,6.0,0.0,1.41,6.0,1.3,0.12,1.5,0.38,0.0,0.23,1.5,0.27,0.22,0.16,1.34,0.16,0.0,1.5,0.0,1.5,0.0,1.5,0.18,0.26,0.26,11.0,-2.0,5.53,4.68,13.0,19.0,0.01,0.15,1.0,0.85,0.02,0.05
0.8,4.0,1.0,1.62,3.0,0.94,0.07,0.57,0.22,0.01,0.18,0.57,0.15,0.17,0.29,0.29,0.28,0.02,0.55,0.01,0.35,0.0,0.35,0.08,0.09,0.09,2.0,0.0,0.29,0.6,2.0,2.0,0.0,0.05,1.0,0.95,0.0,0.01
3.0,18.0,1.0,4.48,17.0,4.25,0.04,1.06,0.19,0.0,0.26,1.06,0.27,0.0,0.11,0.95,0.11,0.0,1.05,0.0,0.47,0.01,0.47,0.15,0.13,0.0,27.0,0.0,18.56,7.97,27.0,27.0,0.01,0.87,6.0,0.68,0.05,0.09
1.38,1.0,0.0,0.97,1.0,0.16,0.08,1.0,0.34,0.0,0.15,1.0,0.14,0.04,0.09,0.91,0.09,0.03,0.97,0.03,1.0,0.0,1.0,0.13,0.15,0.09,0.0,-3.0,-0.93,0.85,3.0,3.0,0.0,0.03,1.0,0.97,0.0,0.03
0.25,6.0,0.0,2.26,6.0,1.2,0.25,1.5,0.19,0.0,0.31,1.5,0.28,0.08,0.29,1.21,0.29,0.1,1.4,0.1,1.5,0.0,1.5,0.23,0.31,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3.0,47.0,1.0,8.23,46.0,9.93,0.04,0.98,0.23,0.0,0.14,0.98,0.21,0.0,0.19,0.79,0.19,0.0,0.97,0.0,0.6,0.0,0.6,0.12,0.17,0.0,0.0,-13.0,-8.33,3.08,13.0,22.0,0.0,0.85,6.0,0.65,0.01,0.03
2.82,2.0,0.0,0.95,2.0,0.42,0.04,0.29,0.33,0.0,0.06,0.29,0.05,0.03,0.01,0.28,0.01,0.02,0.27,0.02,0.23,0.0,0.23,0.05,0.05,0.09,24.0,0.0,13.81,6.34,24.0,24.0,0.01,0.23,1.0,0.77,0.02,0.04
3.0,6.0,1.0,1.44,5.0,0.84,0.05,3.0,0.68,0.0,0.19,3.0,0.38,0.02,0.05,2.95,0.05,0.01,2.99,0.01,2.84,0.0,2.84,0.22,0.49,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3.0,4.0,0.0,1.38,4.0,0.68,0.03,1.0,0.08,0.0,0.24,1.0,0.25,0.07,0.38,0.62,0.38,0.01,0.99,0.01,0.6,0.0,0.6,0.13,0.15,0.07,0.0,-7.0,-4.88,2.06,7.0,13.0,0.0,0.13,2.0,0.88,0.02,0.07
3.0,5.0,0.0,1.89,5.0,1.06,0.04,0.36,0.8,0.0,0.11,0.36,0.07,0.02,0.16,0.2,0.16,0.0,0.35,0.0,0.25,0.0,0.25,0.05,0.05,0.02,0.0,-7.0,-5.71,1.8,7.0,9.0,0.0,0.14,1.0,0.86,0.01,0.03
1.11,7.0,1.0,2.45,6.0,1.48,0.15,3.0,0.22,0.01,0.48,2.99,0.67,0.0,0.27,2.73,0.26,0.05,2.95,0.04,2.96,0.0,2.95,0.7,0.82,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.42,14.0,0.0,4.08,14.0,4.15,0.07,0.78,0.23,0.0,0.27,0.78,0.27,0.0,0.13,0.65,0.13,0.01,0.77,0.01,0.53,0.0,0.53,0.15,0.15,0.04,7.0,0.0,3.85,2.56,7.0,7.0,0.0,0.27,1.0,0.73,0.02,0.04
3.0,3.0,0.0,1.63,3.0,0.79,0.01,0.43,0.31,0.0,0.16,0.43,0.13,0.08,0.1,0.33,0.1,0.0,0.43,0.0,0.32,0.0,0.32,0.1,0.09,0.14,0.0,-11.0,-8.98,3.12,11.0,11.0,0.0,0.22,2.0,0.8,0.03,0.06
1.74,16.0,0.0,4.0,16.0,3.2,0.09,0.5,0.11,0.0,0.15,0.5,0.12,0.0,0.26,0.24,0.26,0.01,0.49,0.01,0.19,0.0,0.19,0.07,0.06,0.0,0.0,-11.0,-7.46,3.56,11.0,11.0,0.01,0.29,3.0,0.84,0.01,0.03
0.88,2.0,0.0,1.02,2.0,0.27,0.15,2.0,0.16,0.0,0.28,2.0,0.26,0.15,0.22,1.78,0.22,0.05,1.95,0.05,1.8,0.0,1.8,0.21,0.28,0.15,1.0,-4.0,-1.14,1.74,5.0,6.0,0.01,0.05,1.0,0.95,0.02,0.1
1.94,14.65,0.07,3.0,14.59,3.23,0.08,0.65,0.11,0.0,0.17,0.65,0.19,0.0,0.24,0.41,0.24,0.01,0.64,0.01,0.28,0.0,0.28,0.07,0.07,0.0,7.24,0.0,5.23,1.11,7.24,12.62,0.01,0.23,2.0,0.62,0.01,0.02
3.0,10.0,0.0,2.8,10.0,2.43,0.02,0.63,0.15,0.0,0.15,0.63,0.16,0.03,0.04,0.59,0.04,0.0,0.62,0.0,0.26,0.0,0.26,0.07,0.07,0.0,8.0,0.0,3.2,2.24,8.0,8.0,0.0,0.2,1.0,0.8,0.01,0.02
1.15,11.0,1.0,2.87,10.0,2.41,0.17,1.43,0.13,0.01,0.33,1.42,0.32,0.12,0.74,0.69,0.73,0.04,1.39,0.04,0.93,0.0,0.93,0.18,0.16,0.21,0.0,-7.0,-4.56,2.72,7.0,13.0,0.01,0.19,3.0,0.87,0.02,0.07
2.29,12.0,0.0,2.81,12.0,2.33,0.09,5.0,0.19,0.0,0.47,5.0,0.75,0.01,0.1,4.9,0.1,0.01,4.99,0.01,4.53,0.0,4.53,0.61,0.89,0.08,4.0,-1.0,1.69,2.32,5.0,6.0,0.0,0.08,1.0,0.92,0.01,0.02
1.9,3.0,0.0,1.13,3.0,0.4,0.12,1.0,0.02,0.0,0.25,1.0,0.21,0.09,0.23,0.77,0.23,0.03,0.97,0.03,1.0,0.0,1.0,0.18,0.22,0.11,1.0,-7.0,-1.74,2.58,8.0,9.0,0.0,0.04,1.0,0.95,0.01,0.07
2.42,8.0,0.0,1.36,8.0,1.17,0.09,2.0,0.14,0.0,0.51,2.0,0.46,0.2,0.12,1.88,0.12,0.01,1.99,0.01,1.75,0.0,1.75,0.27,0.35,0.16,0.0,-14.0,-6.4,3.94,14.0,14.0,0.01,0.09,1.0,0.91,0.02,0.08
1.09,4.0,0.0,1.71,4.0,0.92,0.06,0.5,0.37,0.0,0.18,0.5,0.13,0.0,0.16,0.34,0.16,0.01,0.49,0.01,0.25,0.0,0.25,0.11,0.07,0.13,4.0,0.0,2.05,0.65,4.0,4.0,0.0,0.1,2.0,0.93,0.01,0.04
3.0,29.0,1.0,2.76,28.0,4.56,0.04,1.86,0.48,0.0,0.29,1.86,0.36,0.0,0.2,1.65,0.2,0.0,1.85,0.0,1.85,0.0,1.85,0.34,0.44,0.0,7.0,0.0,4.26,1.95,7.0,10.0,0.0,0.24,2.0,0.79,0.02,0.05
3.0,6.0,0.0,1.59,6.0,0.97,0.03,2.0,0.33,0.0,0.19,2.0,0.25,0.07,0.23,1.77,0.23,0.0,2.0,0.0,1.99,0.0,1.99,0.17,0.31,0.04,0.0,-9.0,-5.11,2.15,9.0,14.0,0.0,0.17,2.0,0.84,0.02,0.04
1.3,10.0,0.0,2.45,10.0,2.16,0.14,10.0,0.11,0.0,0.54,10.0,1.26,0.03,0.28,9.72,0.28,0.01,9.99,0.01,9.36,0.0,9.36,0.66,1.58,0.04,0.0,-6.0,-5.25,1.89,6.0,7.0,0.01,0.09,2.0,0.93,0.04,0.24
0.83,3.0,1.0,1.36,2.0,0.62,0.06,2.0,0.67,0.0,0.27,2.0,0.39,0.0,0.13,1.87,0.13,0.01,1.99,0.01,1.93,0.01,1.92,0.39,0.46,0.03,5.0,0.0,4.4,1.28,5.0,5.0,0.01,0.13,1.0,0.87,0.02,0.09
0.93,14.0,1.0,7.53,13.0,4.26,0.14,1.0,0.76,0.0,0.49,1.0,0.32,0.0,0.31,0.69,0.31,0.02,0.98,0.02,1.0,0.0,0.99,0.2,0.26,0.0,23.0,0.0,14.83,8.57,23.0,23.0,0.02,1.35,3.0,0.35,0.08,0.08
1.22,5.0,0.0,2.44,5.0,1.3,0.18,0.71,0.69,0.0,0.29,0.71,0.19,0.21,0.2,0.51,0.2,0.03,0.68,0.03,0.39,0.0,0.39,0.1,0.09,0.24,0.0,-4.0,-0.9,1.37,4.0,4.0,0.0,0.05,1.0,0.95,0.01,0.03
1.08,3.0,0.0,1.45,3.0,0.64,0.1,0.38,0.54,0.0,0.16,0.38,0.1,0.21,0.13,0.24,0.13,0.05,0.33,0.05,0.25,0.0,0.25,0.06,0.06,0.28,8.0,0.0,3.81,3.39,8.0,8.0,0.01,0.11,1.0,0.89,0.01,0.04
1.7,1.0,0.0,0.97,1.0,0.16,0.06,1.0,0.1,0.0,0.22,1.0,0.24,0.07,0.08,0.92,0.08,0.02,0.98,0.02,1.0,0.0,1.0,0.24,0.28,0.11,2.0,-2.0,0.22,1.75,4.0,6.0,0.0,0.05,1.0,0.95,0.02,0.14
3.0,4.0,0.0,1.73,4.0,0.95,0.04,1.33,0.39,0.0,0.38,1.33,0.33,0.1,0.39,0.94,0.39,0.0,1.33,0.0,0.93,0.0,0.93,0.16,0.18,0.17,20.0,0.0,15.06,5.91,20.0,25.0,0.0,0.22,1.0,0.78,0.04,0.09
1.53,14.0,1.0,3.46,13.0,3.91,0.11,1.86,0.08,0.0,0.39,1.85,0.52,0.06,1.16,0.7,1.16,0.01,1.85,0.01,0.75,0.0,0.75,0.13,0.15,0.13,4.0,0.0,2.49,1.33,4.0,6.0,0.0,0.12,2.0,0.9,0.01,0.04
3.0,3.0,0.0,1.3,3.0,0.6,0.03,0.5,0.3,0.0,0.14,0.5,0.1,0.08,0.08,0.42,0.08,0.0,0.5,0.0,0.41,0.0,0.41,0.07,0.06,0.14,3.0,0.0,1.95,0.97,3.0,5.0,0.0,0.04,1.0,0.96,0.0,0.02
0.82,7.0,0.0,1.36,7.0,0.97,0.23,3.0,0.22,0.0,0.54,3.0,0.5,0.21,0.17,2.83,0.17,0.03,2.97,0.03,2.5,0.0,2.5,0.39,0.49,0.21,14.0,0.0,9.69,4.26,14.0,14.0,0.02,0.1,1.0,0.9,0.04,0.13
1.13,11.0,1.0,3.62,10.0,3.08,0.15,0.73,0.04,0.01,0.23,0.72,0.19,0.02,0.45,0.28,0.45,0.02,0.7,0.02,0.45,0.0,0.45,0.14,0.12,0.04,0.0,-16.0,-9.52,5.43,16.0,16.0,0.01,0.34,3.0,0.74,0.02,0.04
1.61,9.0,0.0,1.23,9.0,0.98,0.15,3.0,0.17,0.0,0.47,3.0,0.39,0.1,0.16,2.84,0.16,0.02,2.98,0.02,2.5,0.0,2.5,0.35,0.37,0.22,9.0,0.0,4.47,3.2,9.0,17.0,0.01,0.09,1.0,0.91,0.04,0.16
2.79,19.0,0.0,2.12,19.0,2.71,0.04,2.38,0.5,0.0,0.14,2.38,0.33,0.02,0.05,2.32,0.05,0.02,2.36,0.02,2.28,0.0,2.28,0.19,0.43,0.0,22.0,0.0,14.47,6.44,22.0,32.0,0.01,0.62,6.0,0.62,0.04,0.08
1.55,6.0,0.0,2.26,6.0,1.44,0.08,0.38,0.06,0.0,0.13,0.38,0.1,0.1,0.3,0.07,0.3,0.01,0.37,0.01,0.17,0.0,0.17,0.04,0.04,0.27,0.0,-3.0,-1.39,0.95,3.0,6.0,0.0,0.11,1.0,0.89,0.01,0.02
2.71,21.0,0.0,5.36,21.0,5.89,0.17,7.0,0.13,0.0,0.64,7.0,1.27,0.07,0.61,6.39,0.61,0.01,6.99,0.01,6.2,0.0,6.2,0.66,1.3,0.06,0.0,-8.0,-2.57,2.29,8.0,30.0,0.01,0.34,3.0,0.74,0.03,0.09
0.55,8.0,0.0,3.21,8.0,2.56,0.27,1.17,0.28,0.0,0.4,1.17,0.34,0.13,0.05,1.12,0.05,0.07,1.1,0.07,0.52,0.0,0.52,0.14,0.14,0.09,6.0,0.0,2.5,1.44,6.0,6.0,0.01,0.13,1.0,0.87,0.01,0.03
1.04,5.0,1.0,2.04,4.0,1.05,0.1,2.0,0.43,0.01,0.28,1.99,0.38,0.08,0.22,1.78,0.21,0.05,1.95,0.04,1.93,0.0,1.93,0.35,0.48,0.06,4.0,-4.0,-1.15,2.8,8.0,12.0,0.01,0.24,2.0,0.82,0.03,0.14
2.77,9.0,0.0,1.64,9.0,1.33,0.05,3.0,0.05,0.0,0.2,3.0,0.34,0.05,0.5,2.5,0.5,0.01,2.99,0.01,2.43,0.0,2.43,0.16,0.36,0.05,9.0,0.0,4.36,3.28,9.0,11.0,0.0,0.13,1.0,0.87,0.01,0.03
2.29,7.0,0.0,2.25,7.0,2.06,0.08,2.33,0.28,0.0,0.49,2.33,0.59,0.19,0.11,2.22,0.11,0.01,2.33,0.01,0.93,0.0,0.93,0.15,0.2,0.14,0.0,-7.0,-4.67,1.89,7.0,10.0,0.0,0.13,1.0,0.88,0.02,0.07
3.0,7.0,0.0,2.05,7.0,1.53,0.08,1.0,0.42,0.0,0.24,1.0,0.21,0.2,0.33,0.67,0.33,0.01,0.99,0.01,0.67,0.0,0.67,0.1,0.12,0.25,0.0,-9.0,-2.73,2.73,9.0,23.0,0.01,0.19,1.0,0.81,0.02,0.05
1.51,3.0,1.0,1.3,2.0,0.49,0.07,1.0,0.52,0.01,0.13,0.99,0.13,0.18,0.25,0.75,0.24,0.02,0.98,0.01,0.95,0.0,0.95,0.08,0.15,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.22,20.0,1.0,4.7,19.0,4.24,0.18,1.05,0.04,0.01,0.23,1.04,0.22,0.02,0.69,0.36,0.68,0.03,1.03,0.01,0.58,0.0,0.58,0.11,0.13,0.0,0.0,-1.0,-0.06,0.24,1.0,1.0,0.0,0.02,1.0,0.98,0.0,0.01
1.46,5.0,0.0,2.12,5.0,1.09,0.09,1.0,0.09,0.0,0.24,1.0,0.18,0.14,0.31,0.69,0.31,0.01,0.99,0.01,0.63,0.0,0.63,0.11,0.12,0.14,0.0,-7.0,-2.67,1.52,7.0,7.0,0.0,0.11,2.0,0.92,0.01,0.04
1.21,4.0,0.0,1.58,4.0,0.95,0.06,0.44,0.14,0.0,0.14,0.44,0.13,0.21,0.13,0.32,0.13,0.03,0.41,0.03,0.26,0.0,0.26,0.06,0.06,0.2,0.0,-7.0,-2.3,2.45,7.0,7.0,0.01,0.16,1.0,0.84,0.02,0.04
1.32,3.0,0.0,1.13,3.0,0.46,0.15,2.0,0.2,0.0,0.5,2.0,0.41,0.22,0.19,1.81,0.19,0.02,1.98,0.02,1.8,0.0,1.8,0.34,0.39,0.19,12.0,0.0,8.13,2.98,12.0,27.0,0.02,0.15,1.0,0.85,0.07,0.19
2.08,2.0,0.0,1.02,2.0,0.26,0.1,2.0,0.27,0.0,0.46,2.0,0.37,0.09,0.27,1.73,0.27,0.02,1.98,0.02,1.75,0.0,1.75,0.4,0.35,0.15,3.0,-2.0,-0.5,1.54,5.0,9.0,0.0,0.04,1.0,0.96,0.02,0.12
